Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675373408.2393346,0,77408,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373409.2412932,0,77409,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373410.239388,0,77410,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373411.260362,0,77411,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373412.2613978,0,77412,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373413.242365,0,77413,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373414.2706478,0,77414,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373415.2392154,0,77415,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373416.2646062,0,77416,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373417.2388709,0,77417,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373418.2677233,0,77418,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373419.2576632,0,77419,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373420.238298,0,77420,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373421.2972834,0,77421,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373422.2557836,0,77422,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373423.2514138,0,77423,0,GPS1_frame,62.33439999999973,22.709499999999935,8.1,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373424.27428,0,77424,0,GPS1_frame,62.33439999999973,22.709499999999935,8.1,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373425.239854,0,77425,0,GPS1_frame,62.33439999999973,22.709499999999935,8.1,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373426.2576346,0,77426,0,GPS1_frame,62.33439999999973,22.709499999999935,8.1,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373427.2656236,0,77427,0,GPS1_frame,62.33439999999973,22.709499999999935,8.1,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373428.2996678,0,77428,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373429.2548099,0,77429,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373430.2882438,0,77430,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373431.2424815,0,77431,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373432.240484,0,77432,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.2,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373433.2541738,0,77433,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.2,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373434.2415125,0,77434,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373435.3077128,0,77435,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373436.2662895,0,77436,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373437.260052,0,77437,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373438.3200493,0,77438,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373439.2557623,0,77439,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373440.2376258,0,77440,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373441.2782917,0,77441,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373442.243515,0,77442,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373443.239737,0,77443,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373444.2379851,0,77444,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373445.2374544,0,77445,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373446.2662354,0,77446,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373447.2410188,0,77447,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373448.237905,0,77448,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.2,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373449.2687218,0,77449,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.2,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373450.2398396,0,77450,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373451.2381585,0,77451,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373452.2366467,0,77452,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373453.2401767,0,77453,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373454.2371528,0,77454,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373455.2410762,0,77455,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373456.2500205,0,77456,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373457.2589874,0,77457,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373458.2367432,0,77458,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373459.2359471,0,77459,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:30.0,34,V
1675373460.2394428,0,77460,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373461.2373853,0,77461,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373462.244541,0,77462,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373463.2406995,0,77463,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373464.2479455,0,77464,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373465.252154,0,77465,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373466.2406328,0,77466,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373467.239358,0,77467,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373468.3071728,0,77468,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373469.2560894,0,77469,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373470.239229,0,77470,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373471.2397397,0,77471,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373472.257057,0,77472,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373473.3029203,0,77473,0,GPS1_frame,62.33439999999973,22.709499999999935,8.5,1.1,588548.5791057217,6912603.6340580685,21.0:31.0,34,V
1675373474.2360358,0,77474,0,GPS1_frame,62.33439999999973,22.709399999999732,8.6,1.4,588543.4001858053,6912603.497166985,21.0:31.0,34,V
1675373475.3026016,0,77475,0,GPS1_frame,62.33439999999973,22.709399999999732,8.6,1.1,588543.4001858053,6912603.497166985,21.0:31.0,34,V
1675373476.243146,0,77476,0,GPS1_frame,62.33439999999973,22.709399999999732,8.6,1.1,588543.4001858053,6912603.497166985,21.0:31.0,34,V
1675373477.269095,0,77477,0,GPS1_frame,62.33439999999973,22.709399999999732,8.6,1.1,588543.4001858053,6912603.497166985,21.0:31.0,34,V
1675373478.2394488,0,77478,0,GPS1_frame,62.33439999999973,22.709399999999732,8.6,1.1,588543.4001858053,6912603.497166985,21.0:31.0,34,V
1675373479.240867,0,77479,0,GPS1_frame,62.33430000000044,22.709399999999732,8.6,1.1,588543.694575988,6912592.35934522,21.0:31.0,34,V
1675373480.279179,0,77480,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373481.2490296,0,77481,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373482.2389545,0,77482,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373483.253001,0,77483,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373484.259447,0,77484,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373485.2405994,0,77485,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373486.2886918,0,77486,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373487.2691152,0,77487,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373488.2389307,0,77488,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373489.238434,0,77489,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373490.2642972,0,77490,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373491.257955,0,77491,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373492.2444503,0,77492,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373493.2384844,0,77493,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373494.2375035,0,77494,0,GPS1_frame,62.33420000000024,22.709399999999732,8.6,1.1,588543.9889659,6912581.221523498,21.0:31.0,34,V
1675373495.2386897,0,77495,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373496.235958,0,77496,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373497.270256,0,77497,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.5,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373498.2366061,0,77498,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373499.2353115,0,77499,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373500.245886,0,77500,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373501.2389498,0,77501,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373502.2499964,0,77502,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373503.2873836,0,77503,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373504.2355626,0,77504,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373505.2395723,0,77505,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373506.2391315,0,77506,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373507.2631013,0,77507,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373508.2397003,0,77508,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373509.241596,0,77509,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373510.238102,0,77510,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373511.2410014,0,77511,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373512.2620142,0,77512,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373513.2354107,0,77513,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373514.2382593,0,77514,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373515.2417111,0,77515,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
